key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
170,"漁師",66,"ギャザラースクリップ:赤貨","侍魚",1,False,17,16,14,25,45,"MasterpieceSupplyMultiplier#1",67,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
171,"漁師",68,"ギャザラースクリップ:赤貨","ダイオウイカ",1,False,1125,1105,1034,25,40,"MasterpieceSupplyMultiplier#1",68,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
172,"漁師",68,"ギャザラースクリップ:赤貨","ミツクリザメ",1,False,944,927,819,30,21,"MasterpieceSupplyMultiplier#10",68,0,"飛天魚",1,False,309,303,267,70,21,"MasterpieceSupplyMultiplier#10",69,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
173,"漁師",68,"ギャザラースクリップ:赤貨","永遠の眼",1,False,48,47,40,30,21,"MasterpieceSupplyMultiplier#10",69,0,"シルクモラモラ",1,False,884,868,767,70,21,"MasterpieceSupplyMultiplier#10",69,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
174,"木工師",70,"クラフタースクリップ:黄貨","モリブデントライデント",1,False,1130,880,630,40,56,"MasterpieceSupplyMultiplier#1",68,0,"ゼルコバロングボウ",1,False,1130,880,630,40,62,"MasterpieceSupplyMultiplier#1",68,0,"ゼルコバケーン",1,False,1130,880,630,40,66,"MasterpieceSupplyMultiplier#1",68,0,"ゼルコバイヤリング",1,False,1170,910,650,40,25,"MasterpieceSupplyMultiplier#1",69,0,"ゼルコバネックレス",1,False,1170,910,650,40,29,"MasterpieceSupplyMultiplier#1",69,0,"ゼルコバブレスレット",1,False,1170,910,650,40,44,"MasterpieceSupplyMultiplier#1",69,0,"ゼルコバリング",1,False,1170,910,650,40,10,"MasterpieceSupplyMultiplier#1",69,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
175,"木工師",70,"クラフタースクリップ:黄貨","ゼルコバフィッシングロッド",1,False,1190,930,660,40,61,"MasterpieceSupplyMultiplier#1",70,0,"アルマンディングラインディングホイール",1,False,1190,930,660,40,48,"MasterpieceSupplyMultiplier#1",70,0,"ゼルコバスピニングホイール",1,False,1190,930,660,40,37,"MasterpieceSupplyMultiplier#1",70,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
176,"鍛冶師",70,"クラフタースクリップ:黄貨","モリブデンナックル",1,False,1130,880,630,40,46,"MasterpieceSupplyMultiplier#1",68,0,"モリブデンウォーアクス",1,False,1130,880,630,40,61,"MasterpieceSupplyMultiplier#1",68,0,"モリブデンブレード",1,False,1130,880,630,40,76,"MasterpieceSupplyMultiplier#1",68,0,"モリブデンラウンドソー",1,False,1170,910,650,40,52,"MasterpieceSupplyMultiplier#1",69,0,"モリブデンランプハンマー",1,False,1170,910,650,40,52,"MasterpieceSupplyMultiplier#1",69,0,"モリブデン・レザーワーカーナイフ",1,False,1170,910,650,40,51,"MasterpieceSupplyMultiplier#1",69,0,"モリブデンピック",1,False,1170,910,650,40,66,"MasterpieceSupplyMultiplier#1",69,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
177,"鍛冶師",70,"クラフタースクリップ:黄貨","モリブデンクローハンマー",1,False,1190,930,660,40,42,"MasterpieceSupplyMultiplier#1",70,0,"モリブデンファイル",1,False,1190,930,660,40,35,"MasterpieceSupplyMultiplier#1",70,0,"モリブデンプライヤー",1,False,1190,930,660,40,42,"MasterpieceSupplyMultiplier#1",70,0,"モリブデンアウル",1,False,1190,930,660,40,42,"MasterpieceSupplyMultiplier#1",70,0,"モリブデンモーター",1,False,1190,930,660,40,28,"MasterpieceSupplyMultiplier#1",70,0,"モリブデンクリナリーナイフ",1,False,1190,930,660,40,37,"MasterpieceSupplyMultiplier#1",70,0,"モリブデンモール",1,False,1190,930,660,40,42,"MasterpieceSupplyMultiplier#1",70,0,"モリブデンサイズ",1,False,1190,930,660,40,37,"MasterpieceSupplyMultiplier#1",70,0
178,"甲冑師",70,"クラフタースクリップ:黄貨","モリブデン・ディフェンダーヘッドギア",1,False,1130,880,630,40,57,"MasterpieceSupplyMultiplier#1",68,0,"モリブデンディフェンダーグリーヴ",1,False,1170,910,650,40,61,"MasterpieceSupplyMultiplier#1",69,0,"モリブデン・ディフェンダープレートベルト",1,False,1130,880,630,40,56,"MasterpieceSupplyMultiplier#1",68,0,"モリブデン・スレイヤーヘッドギア",1,False,1130,880,630,40,52,"MasterpieceSupplyMultiplier#1",68,0,"モリブデン・スレイヤーアームガード",1,False,1170,910,650,40,56,"MasterpieceSupplyMultiplier#1",69,0,"モリブデン・スレイヤープレートベルト",1,False,1130,880,630,40,51,"MasterpieceSupplyMultiplier#1",68,0,"モリブデン・ストライカーアームガード",1,False,1170,910,650,40,56,"MasterpieceSupplyMultiplier#1",69,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
179,"甲冑師",70,"クラフタースクリップ:黄貨","モリブデンディフェンダータセット",1,False,1190,930,660,40,56,"MasterpieceSupplyMultiplier#1",70,0,"モリブデンスレイヤータセット",1,False,1190,930,660,40,61,"MasterpieceSupplyMultiplier#1",70,0,"モリブデンアレンビック",1,False,1190,930,660,40,47,"MasterpieceSupplyMultiplier#1",70,0,"モリブデンフライパン",1,False,1190,930,660,40,47,"MasterpieceSupplyMultiplier#1",70,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
180,"彫金師",70,"クラフタースクリップ:黄貨","パラースプラニスフィア",1,False,1170,910,650,40,96,"MasterpieceSupplyMultiplier#1",69,0,"モリブデンアタッカーイヤリング",1,False,1130,880,630,40,42,"MasterpieceSupplyMultiplier#1",68,0,"モリブデンキャスターイヤリング",1,False,1130,880,630,40,42,"MasterpieceSupplyMultiplier#1",68,0,"パラースヒーラーチョーカー",1,False,1130,880,630,40,51,"MasterpieceSupplyMultiplier#1",68,0,"パラースアタッカーブレスレット",1,False,1130,880,630,40,42,"MasterpieceSupplyMultiplier#1",68,0,"パラース・ディフェンダーアーマーリング",1,False,1130,880,630,40,32,"MasterpieceSupplyMultiplier#1",68,0,"パラース・レンジャーアーマーリング",1,False,1130,880,630,40,32,"MasterpieceSupplyMultiplier#1",68,0,"パラースニードル",1,False,1170,910,650,40,46,"MasterpieceSupplyMultiplier#1",69,0
181,"彫金師",70,"クラフタースクリップ:黄貨","インペリアルジェード・ディフェンダーイヤリング",1,False,1190,930,660,40,57,"MasterpieceSupplyMultiplier#1",70,0,"インペリアルジェード・アタッカーイヤリング",1,False,1190,930,660,40,62,"MasterpieceSupplyMultiplier#1",70,0,"インペリアルジェード・レンジャーイヤリング",1,False,1190,930,660,40,57,"MasterpieceSupplyMultiplier#1",70,0,"インペリアルジェード・ヒーラーイヤリング",1,False,1190,930,660,40,57,"MasterpieceSupplyMultiplier#1",70,0,"インペリアルジェード・ディフェンダーネックレス",1,False,1190,930,660,40,52,"MasterpieceSupplyMultiplier#1",70,0,"インペリアルジェード・アタッカーネックレス",1,False,1190,930,660,40,52,"MasterpieceSupplyMultiplier#1",70,0,"インペリアルジェード・レンジャーネックレス",1,False,1190,930,660,40,57,"MasterpieceSupplyMultiplier#1",70,0,"インペリアルジェード・キャスターネックレス",1,False,1190,930,660,40,52,"MasterpieceSupplyMultiplier#1",70,0
182,"革細工師",70,"クラフタースクリップ:黄貨","ガゼルスレイヤーブレー",1,False,1170,910,650,40,90,"MasterpieceSupplyMultiplier#1",69,0,"ガゼル・ストライカーオープンブーツ",1,False,1130,880,630,40,85,"MasterpieceSupplyMultiplier#1",68,0,"ガゼル・ストライカークロスベルト",1,False,1130,880,630,40,61,"MasterpieceSupplyMultiplier#1",68,0,"ガゼル・レンジャーアームガード",1,False,1170,910,650,40,90,"MasterpieceSupplyMultiplier#1",69,0,"ガゼルスカウトブレー",1,False,1170,910,650,40,85,"MasterpieceSupplyMultiplier#1",69,0,"ガゼル・スカウトクロスベルト",1,False,1130,880,630,40,56,"MasterpieceSupplyMultiplier#1",68,0,"ガゼルヒーラーコート",1,False,1170,910,650,40,94,"MasterpieceSupplyMultiplier#1",69,0,"ガゼルヒーラーブーツ",1,False,1130,880,630,40,52,"MasterpieceSupplyMultiplier#1",68,0
183,"革細工師",70,"クラフタースクリップ:黄貨","ガゼル・ストライカーリングベルト",1,False,1190,930,660,40,61,"MasterpieceSupplyMultiplier#1",70,0,"ガゼル・レンジャーリングベルト",1,False,1190,930,660,40,61,"MasterpieceSupplyMultiplier#1",70,0,"ガゼルクラフターグローブ",1,False,1190,930,660,40,48,"MasterpieceSupplyMultiplier#1",70,0,"ガゼルファーブーツ",1,False,1190,930,660,40,80,"MasterpieceSupplyMultiplier#1",70,0,"ガゼルギャザラーベルト",1,False,1190,930,660,40,33,"MasterpieceSupplyMultiplier#1",70,0,"ガゼルイヤリング",1,False,1190,930,660,40,28,"MasterpieceSupplyMultiplier#1",70,0,"ガゼルチョーカー",1,False,1190,930,660,40,28,"MasterpieceSupplyMultiplier#1",70,0,"ガゼルリストバンド",1,False,1190,930,660,40,43,"MasterpieceSupplyMultiplier#1",70,0
184,"裁縫師",70,"クラフタースクリップ:黄貨","ツインシルク・レンジャースロップ",1,False,1170,910,650,40,94,"MasterpieceSupplyMultiplier#1",69,0,"ツインシルク・ヒーラーフード",1,False,1130,880,630,40,73,"MasterpieceSupplyMultiplier#1",68,0,"ツインシルク・ヒーラースロップ",1,False,1170,910,650,40,99,"MasterpieceSupplyMultiplier#1",69,0,"ツインシルク・キャスターフード",1,False,1130,880,630,40,71,"MasterpieceSupplyMultiplier#1",68,0,"ツインシルク・キャスタースロップ",1,False,1170,910,650,40,94,"MasterpieceSupplyMultiplier#1",69,0,"ツインシルク・キャスターサッシュ",1,False,1130,880,630,40,42,"MasterpieceSupplyMultiplier#1",68,0,"ツインシルク・ヒーラーコルセット",1,False,1170,910,650,40,52,"MasterpieceSupplyMultiplier#1",69,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
185,"裁縫師",70,"クラフタースクリップ:黄貨","サージニットキャップ",1,False,1190,930,660,40,75,"MasterpieceSupplyMultiplier#1",70,0,"ツインシルク・サスペンダーシャツ",1,False,1190,930,660,40,91,"MasterpieceSupplyMultiplier#1",70,0,"ツインシルク・クロップドパンツ",1,False,1190,930,660,40,67,"MasterpieceSupplyMultiplier#1",70,0,"サージフード",1,False,1190,930,660,40,85,"MasterpieceSupplyMultiplier#1",70,0,"サージポンチョ",1,False,1190,930,660,40,94,"MasterpieceSupplyMultiplier#1",70,0,"サージワークグローブ",1,False,1190,930,660,40,52,"MasterpieceSupplyMultiplier#1",70,0,"ツインシルク・ギャザラースロップ",1,False,1190,930,660,40,57,"MasterpieceSupplyMultiplier#1",70,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
186,"錬金術師",70,"クラフタースクリップ:黄貨","ガゼルグリモア",1,False,1130,880,630,40,57,"MasterpieceSupplyMultiplier#1",68,0,"ガゼルコーデックス",1,False,1130,880,630,40,57,"MasterpieceSupplyMultiplier#1",68,0,"活力の薬湯",1,False,1170,910,650,40,21,"MasterpieceSupplyMultiplier#1",69,0,"心力の薬湯",1,False,1170,910,650,40,21,"MasterpieceSupplyMultiplier#1",69,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
187,"錬金術師",70,"クラフタースクリップ:黄貨","剛力の薬湯",1,False,1190,930,660,40,21,"MasterpieceSupplyMultiplier#1",70,0,"眼力の薬湯",1,False,1190,930,660,40,21,"MasterpieceSupplyMultiplier#1",70,0,"知力の薬湯",1,False,1190,930,660,40,21,"MasterpieceSupplyMultiplier#1",70,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
188,"調理師",70,"クラフタースクリップ:黄貨","鬼殻焼",1,False,1130,880,630,40,9,"MasterpieceSupplyMultiplier#1",68,0,"ヒラマサの兜煮",1,False,1130,880,630,40,22,"MasterpieceSupplyMultiplier#1",68,0,"味噌田楽",1,False,1170,910,650,40,17,"MasterpieceSupplyMultiplier#1",69,0,"ドマ茶",1,False,1130,880,630,40,13,"MasterpieceSupplyMultiplier#1",68,0,"ちらし寿司",1,False,1170,910,650,40,23,"MasterpieceSupplyMultiplier#1",69,0,"ジャムメルジャーキー",1,False,1170,910,650,40,17,"MasterpieceSupplyMultiplier#1",69,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
189,"調理師",70,"クラフタースクリップ:黄貨","キジハタの清蒸",1,False,1190,930,660,40,27,"MasterpieceSupplyMultiplier#1",70,0,"カワダイの煮込み",1,False,1190,930,660,40,24,"MasterpieceSupplyMultiplier#1",70,0,"ジャムメルムサカ",1,False,1190,930,660,40,21,"MasterpieceSupplyMultiplier#1",70,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
190,"採掘師",70,"ギャザラースクリップ:黄貨","輝水鉛鉱",1,False,530,500,470,20,10,"MasterpieceSupplyMultiplier#5",70,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
191,"採掘師",70,"ギャザラースクリップ:黄貨","インペリアルジェード原石",1,False,530,500,470,40,23,"MasterpieceSupplyMultiplier#9",68,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
192,"採掘師",70,"ギャザラースクリップ:黄貨","ロードナイト原石",1,False,530,500,470,40,25,"MasterpieceSupplyMultiplier#9",70,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
193,"採掘師",70,"ギャザラースクリップ:黄貨","クロマイト",1,False,530,500,470,40,30,"MasterpieceSupplyMultiplier#9",70,1,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
194,"採掘師",70,"ギャザラースクリップ:黄貨","清金鉱",1,False,530,500,470,40,30,"MasterpieceSupplyMultiplier#9",70,1,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
195,"園芸師",70,"ギャザラースクリップ:黄貨","ゼルコバ原木",1,False,530,500,470,20,10,"MasterpieceSupplyMultiplier#5",70,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
196,"園芸師",70,"ギャザラースクリップ:黄貨","ジャムメルジンジャー",1,False,530,500,470,40,23,"MasterpieceSupplyMultiplier#9",68,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
197,"園芸師",70,"ギャザラースクリップ:黄貨","オサードプラム",1,False,530,500,470,40,25,"MasterpieceSupplyMultiplier#9",70,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
198,"園芸師",70,"ギャザラースクリップ:黄貨","藍麻",1,False,530,500,470,40,30,"MasterpieceSupplyMultiplier#9",70,1,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
199,"園芸師",70,"ギャザラースクリップ:黄貨","トレヤ原木",1,False,530,500,470,40,30,"MasterpieceSupplyMultiplier#9",70,1,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
200,"漁師",70,"ギャザラースクリップ:黄貨","千牙竜",1,False,964,947,837,30,10,"MasterpieceSupplyMultiplier#11",70,0,"方士魚",1,False,351,344,303,70,10,"MasterpieceSupplyMultiplier#11",70,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
201,"漁師",70,"ギャザラースクリップ:黄貨","天女魚",1,False,55,54,49,50,30,"MasterpieceSupplyMultiplier#1",70,0,"アラミガンリボン",1,False,46,45,41,50,40,"MasterpieceSupplyMultiplier#1",70,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
202,"漁師",70,"ギャザラースクリップ:黄貨","名馬の魂",1,False,59,58,50,30,10,"MasterpieceSupplyMultiplier#11",70,0,"モササウルス",1,False,961,944,834,70,10,"MasterpieceSupplyMultiplier#11",70,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
203,"漁師",70,"ギャザラースクリップ:黄貨","スカルプター",1,False,1878,1845,1727,50,680,"MasterpieceSupplyMultiplier#1",70,1,"絹鯉",1,False,752,738,690,50,60,"MasterpieceSupplyMultiplier#1",70,1,"ハクビターリング",1,False,40,39,35,50,150,"MasterpieceSupplyMultiplier#1",70,1,"メカジキ",1,False,1091,1071,1002,50,120,"MasterpieceSupplyMultiplier#1",70,1,"レイスフィッシュ",1,False,237,232,216,50,180,"MasterpieceSupplyMultiplier#1",70,1,"裁定魚",1,False,902,886,829,50,60,"MasterpieceSupplyMultiplier#1",70,1,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
204,"すっぴん士",0,"","",0,False,0,0,0,0,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,0,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,0,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,0,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,0,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,0,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,0,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,0,0,"MasterpieceSupplyMultiplier#0",0,0
205,"すっぴん士",0,"","",0,False,0,0,0,0,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,0,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,0,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,0,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,0,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,0,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,0,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,0,0,"MasterpieceSupplyMultiplier#0",0,0
