key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
1199,10198,"鍛冶","RecipeLevelTable#44","コバルトモール",1,5059,1,5376,1,5505,1,0,0,0,0,0,0,0,0,0,0,2,5,5,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1200,10207,"鍛冶","RecipeLevelTable#45","ゴブリンロングソード",1,1621,1,5262,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,-1,0,0,True,50,100,100,100,0,0,0,0,0,"",0,False,True,True,"","",False,False,0
1201,10194,"鍛冶","RecipeLevelTable#44","コバルトクローハンマー",1,5059,1,5376,1,5486,1,0,0,0,0,0,0,0,0,0,0,2,5,5,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1202,10204,"鍛冶","RecipeLevelTable#45","コバルトファイル",1,5059,2,5285,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1203,10206,"鍛冶","RecipeLevelTable#45","コバルトサイズ",1,5059,1,5376,1,5262,1,0,0,0,0,0,0,0,0,0,0,2,6,5,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1204,10205,"鍛冶","RecipeLevelTable#45","コバルトモーター",1,5059,2,5376,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1205,10212,"鍛冶","RecipeLevelTable#47","ヴィンテージビル",1,1771,1,5262,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,-1,0,0,True,50,100,100,100,0,0,0,0,0,"",0,False,True,True,"","",False,False,0
1206,10217,"鍛冶","RecipeLevelTable#49","スパイクドコバルトラブリュス",1,5059,3,5376,1,5064,2,5285,1,0,0,0,0,0,0,0,0,2,6,5,6,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1207,10222,"鍛冶","RecipeLevelTable#55","ダークスチールナゲット",1,5121,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,-1,0,0,False,50,50,100,50,0,275,0,347,0,"",0,True,True,True,"","",False,False,0
1208,10223,"鍛冶","RecipeLevelTable#55","ダークスチールリベット",1,5061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,-1,0,0,False,50,50,100,50,0,275,0,347,0,"",0,True,True,True,"","",False,False,0
1209,10234,"鍛冶","RecipeLevelTable#70","ダークスチールインゴット",1,5061,2,5530,9,0,0,0,0,0,0,0,0,0,0,0,0,14,1,-1,0,0,False,50,50,100,50,0,347,0,391,0,"",0,True,True,True,"","",False,False,0
1210,10235,"鍛冶","RecipeLevelTable#70","アベンジャーグリップ",1,5060,1,5068,2,0,0,0,0,0,0,0,0,0,0,0,0,14,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1211,10236,"鍛冶","RecipeLevelTable#70","オベリスクヘッド",1,5060,1,5061,2,0,0,0,0,0,0,0,0,0,0,0,0,14,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1212,10237,"鍛冶","RecipeLevelTable#70","メイルブレーカーブレード",1,5060,1,5068,2,0,0,0,0,0,0,0,0,0,0,0,0,14,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1213,10238,"鍛冶","RecipeLevelTable#70","ランページャーヘッド",1,5060,1,5061,2,0,0,0,0,0,0,0,0,0,0,0,0,14,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1214,10224,"鍛冶","RecipeLevelTable#55","アイオリアンシミター",1,1636,1,5061,1,5262,1,0,0,0,0,0,0,0,0,0,0,8,3,11,2,0,True,50,100,100,100,0,0,255,0,0,"",0,False,True,True,"","",False,False,0
1215,10225,"鍛冶","RecipeLevelTable#55","バーバリアンバルディッシュ",1,5566,1,5061,1,5262,1,0,0,0,0,0,0,0,0,0,0,8,3,11,2,0,True,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
1216,10229,"鍛冶","RecipeLevelTable#55","ミリシアアウル",1,5061,1,5378,1,5486,1,0,0,0,0,0,0,0,0,0,0,8,3,11,2,0,False,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
1217,10231,"鍛冶","RecipeLevelTable#55","ミリシアクリナリーナイフ",1,5061,1,5378,1,5262,1,0,0,0,0,0,0,0,0,0,0,8,3,11,2,0,False,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
1218,10226,"鍛冶","RecipeLevelTable#55","ミリシアクローハンマー",1,5061,1,5378,1,5486,1,0,0,0,0,0,0,0,0,0,0,8,3,11,2,0,False,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
1219,10233,"鍛冶","RecipeLevelTable#55","ミリシアサイズ",1,5061,1,5378,1,5262,1,0,0,0,0,0,0,0,0,0,0,8,3,11,2,0,False,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
1220,10227,"鍛冶","RecipeLevelTable#55","ミリシアファイル",1,5061,2,5288,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,2,0,False,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
1221,10228,"鍛冶","RecipeLevelTable#55","ミリシアプライヤー",1,5061,1,5095,1,5486,1,0,0,0,0,0,0,0,0,0,0,8,3,11,2,0,False,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
1222,10230,"鍛冶","RecipeLevelTable#55","ミリシアモーター",1,5061,2,5378,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,2,0,False,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
1223,10232,"鍛冶","RecipeLevelTable#55","ミリシアモール",1,5061,1,5378,1,5505,1,0,0,0,0,0,0,0,0,0,0,8,3,11,2,0,False,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
1224,10244,"鍛冶","RecipeLevelTable#70","アベンジャー",1,5571,1,5061,1,5068,1,5378,1,0,0,0,0,0,0,0,0,14,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1225,10243,"鍛冶","RecipeLevelTable#70","オベリスク",1,5573,1,5061,3,5378,1,0,0,0,0,0,0,0,0,0,0,14,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1226,10240,"鍛冶","RecipeLevelTable#70","メイルブレーカー",1,5570,1,5061,1,5068,1,5288,1,0,0,0,0,0,0,0,0,14,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1227,10241,"鍛冶","RecipeLevelTable#70","ランページャー",1,5572,1,5075,2,5378,1,0,0,0,0,0,0,0,0,0,0,14,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1228,11288,"甲冑","RecipeLevelTable#35","ヴィンテージホプロン",1,2225,1,5071,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,0,True,50,100,100,100,0,0,0,0,0,"",0,False,True,True,"","",False,False,0
1229,11294,"甲冑","RecipeLevelTable#37","ホーンスケイルグリーヴ",1,5435,1,5073,2,5058,1,0,0,0,0,0,0,0,0,0,0,3,4,5,4,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1230,11297,"甲冑","RecipeLevelTable#38","ホーンスケイルフィンガー",1,5435,2,5073,2,5282,1,0,0,0,0,0,0,0,0,0,0,3,4,5,4,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1231,11296,"甲冑","RecipeLevelTable#38","ミスリルチェラータ",1,5079,2,5089,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1232,11298,"甲冑","RecipeLevelTable#38","ミスリルプレートベルト",1,5079,2,5284,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1233,11299,"甲冑","RecipeLevelTable#38","ヴィンテージチェラータ",1,2667,1,5071,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,0,True,50,100,100,100,0,0,0,0,0,"",0,False,True,True,"","",False,False,0
1234,11301,"甲冑","RecipeLevelTable#39","ミスリルガントレット",1,5079,2,5089,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,4,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1235,11300,"甲冑","RecipeLevelTable#39","ミスリルキュイラス",1,5079,2,5089,1,5066,1,0,0,0,0,0,0,0,0,0,0,3,5,5,4,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1236,11302,"甲冑","RecipeLevelTable#39","ミスリルサバトン",1,5079,2,5089,1,5282,1,0,0,0,0,0,0,0,0,0,0,3,5,5,4,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1237,11307,"甲冑","RecipeLevelTable#40","ヴィンテージスクトゥム",1,2232,1,5072,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,-1,0,0,True,50,100,100,100,0,0,0,0,0,"",0,False,True,True,"","",False,False,0
1238,11311,"甲冑","RecipeLevelTable#41","ヴィンテージスケイルメイル",1,3021,1,5072,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,0,True,50,100,100,100,0,0,0,0,0,"",0,False,True,True,"","",False,False,0
1239,11313,"甲冑","RecipeLevelTable#42","エレクトラムアレンビック",1,2476,1,5066,2,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,0,True,50,150,75,100,0,0,0,0,0,"",0,False,True,True,"","",False,False,0
1240,11324,"甲冑","RecipeLevelTable#43","ヘヴィ・ミスリルプレートベルト",1,5079,3,5284,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1241,11326,"甲冑","RecipeLevelTable#43","ヴィンテージバックラー",1,2227,1,5374,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,-1,0,0,True,50,100,100,100,0,0,0,0,0,"",0,False,True,True,"","",False,False,0
1242,11322,"甲冑","RecipeLevelTable#43","ヘヴィミスリルガントレット",1,5079,3,5089,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1243,11325,"甲冑","RecipeLevelTable#43","ヘヴィミスリルフランチャード",1,5065,3,5084,2,5285,1,0,0,0,0,0,0,0,0,0,0,3,5,5,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1244,11329,"甲冑","RecipeLevelTable#44","コバルトスクトゥム",1,5074,2,5094,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1245,11332,"甲冑","RecipeLevelTable#44","ヘヴィミスリルアーマー",1,5079,4,5066,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1246,11341,"甲冑","RecipeLevelTable#45","ヴィンテージカイトシールド",1,2259,1,5277,1,5374,1,5260,1,0,0,0,0,0,0,0,0,9,1,-1,0,0,True,50,100,100,100,0,0,0,0,0,"",0,False,True,True,"","",False,False,0
1247,11339,"甲冑","RecipeLevelTable#45","トータススケイルグリーヴ",1,5458,1,5074,2,5059,1,0,0,0,0,0,0,0,0,0,0,3,6,5,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1248,11344,"甲冑","RecipeLevelTable#46","ヴィンテージホーバージョン",1,3059,1,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,-1,0,0,True,50,100,100,100,0,0,0,0,0,"",0,False,True,True,"","",False,False,0
1249,11338,"甲冑","RecipeLevelTable#45","トータススケイルフィンガー",1,5458,1,5074,1,5059,1,0,0,0,0,0,0,0,0,0,0,3,6,5,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1250,11346,"甲冑","RecipeLevelTable#47","モスホーンスケイルメイル",1,5437,2,5072,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,0,True,50,100,100,100,0,0,0,0,0,"",0,False,True,True,"","",False,False,0
1251,11345,"甲冑","RecipeLevelTable#47","イフリートフライパン",1,5074,1,5376,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1252,11349,"甲冑","RecipeLevelTable#49","コバルトサレット",1,5074,1,5059,2,5094,1,0,0,0,0,0,0,0,0,0,0,3,6,5,6,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1253,11348,"甲冑","RecipeLevelTable#49","コバルト・ダブルブレードシールド",1,5074,1,5059,2,5998,1,0,0,0,0,0,0,0,0,0,0,3,6,5,6,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1254,11367,"甲冑","RecipeLevelTable#55","ダークスチールナゲット",1,5121,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,-1,0,0,True,50,50,100,50,0,275,0,347,0,"",0,True,True,True,"","",False,False,0
1255,11368,"甲冑","RecipeLevelTable#55","ダークスチールプレート",1,5061,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,-1,0,0,True,50,50,100,50,0,275,0,347,0,"",0,True,True,True,"","",False,False,0
1256,11370,"甲冑","RecipeLevelTable#55","ダークスチールリベット",1,5061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,-1,0,0,True,50,50,100,50,0,275,0,347,0,"",0,True,True,True,"","",False,False,0
1257,11369,"甲冑","RecipeLevelTable#55","ダークスチールリングズ",1,5061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,-1,0,0,False,50,50,100,50,0,275,0,347,0,"",0,True,True,True,"","",False,False,0
1258,11380,"甲冑","RecipeLevelTable#70","ダークスチールインゴット",1,5061,2,5530,9,0,0,0,0,0,0,0,0,0,0,0,0,15,1,-1,0,0,True,50,50,100,50,0,347,0,391,0,"",0,True,True,True,"","",False,False,0
1259,11381,"甲冑","RecipeLevelTable#70","脚甲部品(ダークスチール)",1,5060,1,5095,2,0,0,0,0,0,0,0,0,0,0,0,0,15,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1260,11382,"甲冑","RecipeLevelTable#70","胸甲部品(ダークスチール)",1,5060,1,5095,2,0,0,0,0,0,0,0,0,0,0,0,0,15,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1261,11383,"甲冑","RecipeLevelTable#70","腕甲部品(ダークスチール)",1,5060,1,5095,2,0,0,0,0,0,0,0,0,0,0,0,0,15,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1262,11377,"甲冑","RecipeLevelTable#55","アーモラーバイザー",1,5075,1,5074,1,5288,1,5282,1,0,0,0,0,0,0,0,0,9,3,11,2,0,True,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
1263,11378,"甲冑","RecipeLevelTable#55","ディガーヘルメット",1,5061,2,5068,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,2,0,False,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
1264,11371,"甲冑","RecipeLevelTable#55","ミリシアアーメット",1,5075,1,5084,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,2,0,False,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
1265,11374,"甲冑","RecipeLevelTable#55","ミリシアガントレット",1,5075,1,5084,1,5288,1,0,0,0,0,0,0,0,0,0,0,9,3,11,2,0,False,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
1266,11373,"甲冑","RecipeLevelTable#55","ミリシアキュイラス",1,5075,1,5084,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,2,0,False,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
1267,11376,"甲冑","RecipeLevelTable#55","ミリシアサバトン",1,5075,1,5084,1,5288,1,0,0,0,0,0,0,0,0,0,0,9,3,11,2,0,False,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
1268,11372,"甲冑","RecipeLevelTable#55","ミリシアバルビュート",1,5075,1,5074,1,5094,1,5059,1,0,0,0,0,0,0,0,0,9,3,11,2,0,False,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
1269,11375,"甲冑","RecipeLevelTable#55","ミリシアミトンガントレット",1,5075,1,5074,1,5094,1,5288,1,0,0,0,0,0,0,0,0,9,3,11,2,0,False,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
1270,11379,"甲冑","RecipeLevelTable#55","ブラックスミスワークブーツ",1,5061,1,5288,1,5321,1,0,0,0,0,0,0,0,0,0,0,9,3,11,2,0,False,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
1271,11386,"甲冑","RecipeLevelTable#70","ダークスチール・チェーンコイフ",1,5060,1,5075,1,5095,1,5085,1,0,0,0,0,0,0,0,0,15,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1272,11391,"甲冑","RecipeLevelTable#70","ダークスチール・ミトンガントレット",1,5060,1,5075,1,5061,2,0,0,0,0,0,0,0,0,0,0,15,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1273,11395,"甲冑","RecipeLevelTable#70","ダークスチールソルレット",1,5060,1,5075,2,5085,1,0,0,0,0,0,0,0,0,0,0,15,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1274,11392,"甲冑","RecipeLevelTable#70","ダークスチールタセット",1,5060,1,5075,2,5288,1,0,0,0,0,0,0,0,0,0,0,15,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1275,11388,"甲冑","RecipeLevelTable#70","ダークスチールホーバージョン",1,5105,1,5060,1,5288,1,5329,1,5085,1,0,0,0,0,0,0,15,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1276,11387,"甲冑","RecipeLevelTable#70","ヘヴィ・ダークスチールアーマー",1,5585,1,5075,2,5068,1,5064,1,0,0,0,0,0,0,0,0,15,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1277,11390,"甲冑","RecipeLevelTable#70","ヘヴィ・ダークスチールガントレット",1,5586,1,5075,1,5085,1,5068,1,5064,1,0,0,0,0,0,0,15,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1278,11393,"甲冑","RecipeLevelTable#70","ヘヴィ・ダークスチールフランチャード",1,5587,1,5075,1,5085,1,5068,1,5064,1,0,0,0,0,0,0,15,1,17,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1279,11384,"甲冑","RecipeLevelTable#70","ダークスチールスクトゥム",1,5060,1,5075,2,5095,3,0,0,0,0,0,0,0,0,0,0,15,1,17,1,0,False,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1280,11385,"甲冑","RecipeLevelTable#70","ダークスチールバックラー",1,5060,1,5075,1,5061,1,5095,1,0,0,0,0,0,0,0,0,15,1,17,1,0,False,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1281,12333,"革細工","RecipeLevelTable#35","ヴィンテージシェパードベルト",1,3971,1,5282,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,-1,0,0,True,50,100,100,100,0,0,0,0,0,"",0,False,True,True,"","",False,False,0
1282,12336,"革細工","RecipeLevelTable#36","ボアギャザラーリストバンド",1,5282,1,5505,1,5461,2,0,0,0,0,0,0,0,0,0,0,5,4,4,4,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1283,12340,"革細工","RecipeLevelTable#37","ボアシェパードベルト",1,5282,2,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1284,12342,"革細工","RecipeLevelTable#37","ヴィンテージシェフズベルト",1,3964,1,5282,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,-1,0,0,True,50,100,100,100,0,0,0,0,0,"",0,False,True,True,"","",False,False,0
1285,12345,"革細工","RecipeLevelTable#38","ボアブリーチ",1,5282,2,5327,2,5336,1,0,0,0,0,0,0,0,0,0,0,5,4,4,4,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1286,12351,"革細工","RecipeLevelTable#39","ボアリング",1,5282,1,5337,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1287,12352,"革細工","RecipeLevelTable#39","ヴィンテージスミスグローブ",1,3602,1,5282,1,5320,1,0,0,0,0,0,0,0,0,0,0,10,1,-1,0,0,True,50,100,100,100,0,0,0,0,0,"",0,False,True,True,"","",False,False,0
1288,12369,"革細工","RecipeLevelTable#41","ヴィンテージサイブーツ",1,3830,1,5285,1,5510,1,5092,1,5320,1,0,0,0,0,0,0,11,1,-1,0,0,True,50,100,100,100,0,0,0,0,0,"",0,False,True,True,"","",False,False,0
1289,12372,"革細工","RecipeLevelTable#43","ウラエウスレザー",1,5314,1,5525,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,-1,0,0,False,50,50,100,50,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1290,12383,"革細工","RecipeLevelTable#43","シルバートライコーン",1,5287,1,5064,1,5320,1,0,0,0,0,0,0,0,0,0,0,10,1,-1,0,0,True,50,100,100,100,0,0,0,0,0,"",0,False,True,True,"","",False,False,0
1291,12388,"革細工","RecipeLevelTable#44","ペイストレザーベルト",1,5284,1,5059,1,5321,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1292,12390,"革細工","RecipeLevelTable#44","ラプトルブリーチ",1,5285,2,5328,2,5337,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1293,12403,"革細工","RecipeLevelTable#46","ラプトルブレー",1,5285,1,5328,1,5337,1,5322,1,0,0,0,0,0,0,0,0,5,6,4,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1294,12402,"革細工","RecipeLevelTable#45","ラプトルギャザラーリストバンド",1,5285,1,5505,1,5462,2,0,0,0,0,0,0,0,0,0,0,5,6,4,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1295,12407,"革細工","RecipeLevelTable#47","ドドレレザー",1,5313,1,5525,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,-1,0,0,False,50,50,100,50,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1296,12396,"革細工","RecipeLevelTable#45","ラプトルマーチャントポーチ",1,5285,1,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1297,12410,"革細工","RecipeLevelTable#47","ドドレダブレット",1,5286,2,5277,2,5064,1,5328,1,0,0,0,0,0,0,0,0,11,1,-1,0,0,True,50,100,100,100,0,0,0,0,0,"",0,False,True,True,"","",False,False,0
1298,12412,"革細工","RecipeLevelTable#48","ラプトルリング",1,5285,1,5322,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,6,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1299,12411,"革細工","RecipeLevelTable#48","オックスブラッドタージェ",1,5285,1,5494,1,5376,1,5094,1,0,0,0,0,0,0,0,0,5,6,4,6,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1300,12393,"革細工","RecipeLevelTable#45","ラプトルアームガード",1,5285,1,5059,1,5094,1,0,0,0,0,0,0,0,0,0,0,5,6,4,5,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1301,12413,"革細工","RecipeLevelTable#49","ラプトルジャケット",1,5285,3,5322,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,6,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1302,12415,"革細工","RecipeLevelTable#49","ラプトルボイジャーベルト",1,5285,1,5322,1,5059,1,0,0,0,0,0,0,0,0,0,0,5,6,4,6,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1303,12416,"革細工","RecipeLevelTable#49","ラプトルレッグガード",1,5285,2,5322,1,5065,1,0,0,0,0,0,0,0,0,0,0,5,6,4,6,0,True,50,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,0
1304,12420,"革細工","RecipeLevelTable#55","クァールファー",1,5317,1,5525,1,0,0,0,0,0,0,0,0,0,0,0,0,11,3,-1,0,0,False,50,50,100,50,0,275,0,347,0,"",0,True,True,True,"","",False,False,0
1305,12419,"革細工","RecipeLevelTable#55","ヒッポグリフレザー",1,5316,1,5525,1,0,0,0,0,0,0,0,0,0,0,0,0,11,3,-1,0,0,False,50,50,100,50,0,275,0,347,0,"",0,True,True,True,"","",False,False,0
1306,12470,"革細工","RecipeLevelTable#70","ヒッポグリフソフトレザー",1,5288,2,5531,9,0,0,0,0,0,0,0,0,0,0,0,0,17,1,-1,0,0,False,50,50,100,50,0,347,0,391,0,"",0,True,True,True,"","",False,False,0
1307,12471,"革細工","RecipeLevelTable#70","革膝当(ヒッポグリフ)",1,5289,1,5288,1,5322,1,0,0,0,0,0,0,0,0,0,0,17,1,16,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1308,12472,"革細工","RecipeLevelTable#70","革肘当(ヒッポグリフ)",1,5289,1,5288,1,5322,1,0,0,0,0,0,0,0,0,0,0,17,1,16,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1309,12473,"革細工","RecipeLevelTable#70","革脛当(ヒッポグリフ)",1,5289,1,5288,1,5322,1,0,0,0,0,0,0,0,0,0,0,17,1,16,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1310,12474,"革細工","RecipeLevelTable#70","肩防護革(ヒッポグリフ)",1,5289,1,5288,1,5322,1,0,0,0,0,0,0,0,0,0,0,17,1,16,1,0,True,50,100,100,100,0,0,318,0,374,"",0,True,True,True,"","",False,False,0
1311,12422,"革細工","RecipeLevelTable#55","オペレーティブトライコーン",1,5288,1,5068,1,5322,1,0,0,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,255,0,318,"",0,True,True,True,"","",False,False,0
