key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2975,,"ActionTimelineMove#4",0,3,1.5,"ModelChara#180","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
2976,,"ActionTimelineMove#4",0,3,1.5,"ModelChara#182","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
2977,,"ActionTimelineMove#4",0,3,1,"ModelChara#362","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
2978,,"ActionTimelineMove#4",0,3,1,"ModelChara#782","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
2979,,"ActionTimelineMove#4",0,3,1,"ModelChara#782","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
2980,,"ActionTimelineMove#4",0,3,1,"ModelChara#0","BNpcCustomize#221","NpcEquip#565",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
2981,,"ActionTimelineMove#4",0,3,1,"ModelChara#0","BNpcCustomize#223","NpcEquip#799",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
2982,,"ActionTimelineMove#4",0,3,1,"ModelChara#0","BNpcCustomize#222","NpcEquip#566",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
2983,,"ActionTimelineMove#4",0,3,1,"ModelChara#0","BNpcCustomize#443","NpcEquip#800",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
2984,,"ActionTimelineMove#4",0,3,1,"ModelChara#224","BNpcCustomize#0","NpcEquip#0",3292,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
2985,,"ActionTimelineMove#4",0,3,1.4,"ModelChara#403","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
2986,,"ActionTimelineMove#4",0,0,1,"ModelChara#518","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
2987,,"ActionTimelineMove#4",0,2,1.2,"ModelChara#345","BNpcCustomize#0","NpcEquip#795",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
2988,,"ActionTimelineMove#4",0,0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0
2989,,"ActionTimelineMove#4",0,0,1,"ModelChara#418","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
2990,,"ActionTimelineMove#4",0,2,1.2,"ModelChara#345","BNpcCustomize#0","NpcEquip#795",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
2991,,"ActionTimelineMove#4",0,0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0
2992,,"ActionTimelineMove#4",0,0,1,"ModelChara#418","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
2993,,"ActionTimelineMove#4",0,0,1.25,"ModelChara#723","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0
2994,,"ActionTimelineMove#4",0,6,1,"ModelChara#239","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
2995,,"ActionTimelineMove#4",0,0,1,"ModelChara#737","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0
2996,,"ActionTimelineMove#0",0,0,0.6,"ModelChara#518","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0
2997,,"ActionTimelineMove#4",0,0,1,"ModelChara#418","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
2998,,"ActionTimelineMove#4",0,6,1,"ModelChara#731","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
2999,,"ActionTimelineMove#4",0,0,2,"ModelChara#739","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3000,,"ActionTimelineMove#4",0,6,1.25,"ModelChara#732","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3001,,"ActionTimelineMove#4",0,0,0.8,"ModelChara#782","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3002,,"ActionTimelineMove#4",0,0,2,"ModelChara#131","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3003,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#444","NpcEquip#798",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3004,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#223","NpcEquip#150",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3005,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#221","NpcEquip#801",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3006,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#213","NpcEquip#801",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3007,,"ActionTimelineMove#4",0,2,1.7,"ModelChara#730","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3008,,"ActionTimelineMove#4",0,2,1.7,"ModelChara#730","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3009,,"ActionTimelineMove#4",0,2,1.5,"ModelChara#348","BNpcCustomize#0","NpcEquip#817",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3010,,"ActionTimelineMove#4",0,0,1,"ModelChara#768","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3011,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#770","BNpcCustomize#0","NpcEquip#422",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3012,,"ActionTimelineMove#4",0,0,1,"ModelChara#784","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
3013,,"ActionTimelineMove#4",0,0,1,"ModelChara#783","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
3014,,"ActionTimelineMove#4",0,0,1,"ModelChara#785","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
3015,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#772","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3016,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#0","BNpcCustomize#439","NpcEquip#793",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3017,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#0","BNpcCustomize#440","NpcEquip#794",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3018,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#770","BNpcCustomize#0","NpcEquip#422",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3019,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#772","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3020,,"ActionTimelineMove#4",0,0,1.4,"ModelChara#229","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3021,,"ActionTimelineMove#4",0,0,1,"ModelChara#776","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3022,,"ActionTimelineMove#4",0,0,2.5,"ModelChara#780","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3023,,"ActionTimelineMove#4",0,0,1.4,"ModelChara#230","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3024,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#0","BNpcCustomize#442","NpcEquip#797",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3025,,"ActionTimelineMove#4",0,0,1.4,"ModelChara#664","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3026,,"ActionTimelineMove#4",0,0,1.4,"ModelChara#660","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3027,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#778","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3028,,"ActionTimelineMove#4",0,0,1,"ModelChara#781","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3029,,"ActionTimelineMove#4",0,0,1,"ModelChara#773","BNpcCustomize#0","NpcEquip#823",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3030,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#0","BNpcCustomize#441","NpcEquip#797",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3031,,"ActionTimelineMove#4",0,2,4,"ModelChara#347","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3032,,"ActionTimelineMove#4",0,0,1,"ModelChara#790","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
3033,,"ActionTimelineMove#4",0,0,1,"ModelChara#775","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3034,,"ActionTimelineMove#4",0,0,2,"ModelChara#388","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3035,,"ActionTimelineMove#4",0,2,4,"ModelChara#349","BNpcCustomize#0","NpcEquip#806",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3036,,"ActionTimelineMove#4",0,0,1,"ModelChara#769","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,False,True,False,0,0
3037,,"ActionTimelineMove#4",0,0,1,"ModelChara#819","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,False,True,False,0,0
3038,,"ActionTimelineMove#4",0,0,1,"ModelChara#815","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,True,True,False,0,0
3039,,"ActionTimelineMove#4",0,0,1,"ModelChara#791","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0
3040,,"ActionTimelineMove#4",0,2,4,"ModelChara#251","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3041,,"ActionTimelineMove#4",0,0,1,"ModelChara#779","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
3042,,"ActionTimelineMove#4",0,0,1,"ModelChara#786","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
3043,,"ActionTimelineMove#4",0,0,1,"ModelChara#292","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3044,,"ActionTimelineMove#4",0,0,1,"ModelChara#293","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3045,,"ActionTimelineMove#4",0,0,1,"ModelChara#294","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3046,,"ActionTimelineMove#4",0,0,2,"ModelChara#235","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3047,,"ActionTimelineMove#4",0,0,2,"ModelChara#774","BNpcCustomize#0","NpcEquip#822",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3048,,"ActionTimelineMove#4",0,0,1,"ModelChara#548","BNpcCustomize#448","NpcEquip#805",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3049,,"ActionTimelineMove#4",0,0,1,"ModelChara#597","BNpcCustomize#448","NpcEquip#805",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3050,,"ActionTimelineMove#4",0,2,1,"ModelChara#0","BNpcCustomize#446","NpcEquip#803",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3051,,"ActionTimelineMove#4",0,0,1,"ModelChara#789","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0
3052,,"ActionTimelineMove#4",0,0,2,"ModelChara#789","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0
3053,,"ActionTimelineMove#4",0,2,1,"ModelChara#605","BNpcCustomize#0","NpcEquip#422",3115,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3054,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#447","NpcEquip#804",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3055,,"ActionTimelineMove#4",0,0,1,"ModelChara#548","BNpcCustomize#448","NpcEquip#805",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3056,,"ActionTimelineMove#4",0,0,1,"ModelChara#597","BNpcCustomize#448","NpcEquip#805",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3057,,"ActionTimelineMove#4",0,0,1,"ModelChara#216","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0
3058,,"ActionTimelineMove#4",0,0,1,"ModelChara#363","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0
3059,,"ActionTimelineMove#4",0,2,2,"ModelChara#734","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3060,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#445","NpcEquip#802",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
3061,,"ActionTimelineMove#4",0,0,2,"ModelChara#387","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3062,,"ActionTimelineMove#4",0,1,1,"ModelChara#216","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3063,,"ActionTimelineMove#4",0,1,1.5,"ModelChara#167","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3064,,"ActionTimelineMove#4",0,1,1.2,"ModelChara#187","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3065,,"ActionTimelineMove#4",0,1,1,"ModelChara#219","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3066,,"ActionTimelineMove#4",0,1,0.8,"ModelChara#130","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3067,,"ActionTimelineMove#4",0,1,1.5,"ModelChara#179","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3068,,"ActionTimelineMove#4",0,1,1.5,"ModelChara#180","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3069,,"ActionTimelineMove#4",0,1,1,"ModelChara#145","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3070,,"ActionTimelineMove#4",0,1,2,"ModelChara#81","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3071,,"ActionTimelineMove#4",0,1,2,"ModelChara#101","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3072,,"ActionTimelineMove#4",0,1,1.2,"ModelChara#154","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3073,,"ActionTimelineMove#4",0,1,1.2,"ModelChara#155","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3074,,"ActionTimelineMove#4",0,1,1.2,"ModelChara#156","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3075,,"ActionTimelineMove#4",0,1,1,"ModelChara#363","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3076,,"ActionTimelineMove#4",0,1,1.4,"ModelChara#18","BNpcCustomize#0","NpcEquip#428",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3077,,"ActionTimelineMove#4",0,1,2,"ModelChara#100","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3078,,"ActionTimelineMove#4",0,0,1,"ModelChara#380","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3079,,"ActionTimelineMove#4",0,3,1,"ModelChara#20","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3080,,"ActionTimelineMove#4",0,3,1.5,"ModelChara#21","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3081,,"ActionTimelineMove#4",0,3,1.5,"ModelChara#22","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3082,,"ActionTimelineMove#4",0,3,1,"ModelChara#19","BNpcCustomize#0","NpcEquip#431",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3083,,"ActionTimelineMove#4",0,3,1,"ModelChara#567","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3084,,"ActionTimelineMove#4",0,3,1,"ModelChara#74","BNpcCustomize#0","NpcEquip#418",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3085,,"ActionTimelineMove#4",0,3,2,"ModelChara#264","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3086,,"ActionTimelineMove#4",0,3,2,"ModelChara#265","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3087,,"ActionTimelineMove#4",0,3,1,"ModelChara#294","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3088,,"ActionTimelineMove#4",0,3,1.5,"ModelChara#690","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3089,,"ActionTimelineMove#4",0,3,2,"ModelChara#53","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3090,,"ActionTimelineMove#4",0,3,2,"ModelChara#125","BNpcCustomize#0","NpcEquip#422",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3091,,"ActionTimelineMove#4",0,3,1.5,"ModelChara#717","BNpcCustomize#0","NpcEquip#772",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3092,,"ActionTimelineMove#4",0,3,1,"ModelChara#717","BNpcCustomize#0","NpcEquip#772",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3093,,"ActionTimelineMove#4",0,3,1,"ModelChara#601","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3094,,"ActionTimelineMove#4",0,3,1,"ModelChara#787","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3095,,"ActionTimelineMove#4",0,0,1,"ModelChara#548","BNpcCustomize#448","NpcEquip#805",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3096,,"ActionTimelineMove#4",0,7,1.2,"ModelChara#765","BNpcCustomize#0","NpcEquip#0",0,11,True,,"BNpcParts#0",True,True,True,True,False,0,0
3097,,"ActionTimelineMove#4",0,7,1,"ModelChara#766","BNpcCustomize#0","NpcEquip#0",0,11,True,,"BNpcParts#0",True,True,True,True,False,0,0
3098,,"ActionTimelineMove#4",0,0,1,"ModelChara#597","BNpcCustomize#448","NpcEquip#805",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3099,,"ActionTimelineMove#0",0,0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0
3100,,"ActionTimelineMove#4",0,2,1,"ModelChara#312","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3101,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#453","NpcEquip#807",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
3102,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#454","NpcEquip#808",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
3103,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#835","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
3104,,"ActionTimelineMove#4",0,0,1,"ModelChara#825","BNpcCustomize#0","NpcEquip#834",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3105,,"ActionTimelineMove#4",0,0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3106,,"ActionTimelineMove#4",0,0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0
3107,,"ActionTimelineMove#4",0,0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0
3108,,"ActionTimelineMove#0",0,0,1.7,"ModelChara#526","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0
3109,,"ActionTimelineMove#4",0,0,2,"ModelChara#100","BNpcCustomize#0","NpcEquip#0",0,9,False,"ArrayEventHandler#852650","BNpcParts#0",True,False,True,True,False,0,0
3110,,"ActionTimelineMove#0",0,0,1,"ModelChara#393","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0
3111,,"ActionTimelineMove#0",0,0,3,"ModelChara#142","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852647","BNpcParts#0",True,False,True,True,False,0,0
3112,,"ActionTimelineMove#0",0,0,0,"ModelChara#0","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,False,False,False,False,0,0
3113,,"ActionTimelineMove#4",0,0,1,"ModelChara#7","BNpcCustomize#0","NpcEquip#322",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3114,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#16","NpcEquip#366",0,0,False,"ArrayEventHandler#852638","BNpcParts#0",True,True,True,True,False,0,0
3115,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#18","NpcEquip#369",0,0,False,"ArrayEventHandler#852639","BNpcParts#0",True,True,True,True,False,0,0
3116,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#16","NpcEquip#366",0,0,False,"ArrayEventHandler#852640","BNpcParts#0",True,True,True,True,False,0,0
3117,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#16","NpcEquip#366",0,0,False,"ArrayEventHandler#852641","BNpcParts#0",True,True,True,True,False,0,0
3118,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#44","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852646","BNpcParts#0",True,True,True,True,False,0,0
3119,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#20","NpcEquip#371",0,0,False,"ArrayEventHandler#852633","BNpcParts#0",True,True,True,True,False,0,0
3120,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#23","NpcEquip#413",0,0,False,"ArrayEventHandler#852631","BNpcParts#0",True,True,True,True,False,0,0
3121,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#25","NpcEquip#415",0,0,False,"ArrayEventHandler#852632","BNpcParts#0",True,True,True,True,False,0,0
3122,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#23","NpcEquip#413",0,0,False,"ArrayEventHandler#852757","BNpcParts#0",True,True,True,True,False,0,0
3123,,"ActionTimelineMove#4",0,0,2,"ModelChara#81","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3124,,"ActionTimelineMove#4",0,0,2,"ModelChara#81","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3125,,"ActionTimelineMove#4",0,0,2.5,"ModelChara#82","BNpcCustomize#0","NpcEquip#0",3114,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
3126,,"ActionTimelineMove#4",0,0,1,"ModelChara#638","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
